video_frame,left,width,top,height,conf,class
57995_000109_Endzone_384,654,18,255,18,0.70654296875,0
57995_000109_Endzone_384,502,19,319,18,0.7060546875,0
57995_000109_Endzone_384,518,18,304,19,0.7060546875,0
57995_000109_Endzone_384,501,20,320,18,0.701171875,0
57995_000109_Endzone_385,1172,20,274,20,0.830078125,0
57995_000109_Endzone_385,1172,20,274,19,0.8115234375,0
57995_000109_Endzone_385,1173,19,274,20,0.81005859375,0
57995_000109_Endzone_385,1080,20,331,18,0.80615234375,0
57995_000109_Endzone_385,1055,20,413,20,0.79541015625,0
57995_000109_Endzone_385,1055,20,414,19,0.79150390625,0
57995_000109_Endzone_385,1054,21,413,20,0.7861328125,0
57995_000109_Endzone_385,728,20,591,21,0.78564453125,0
57995_000109_Endzone_385,600,18,363,19,0.78515625,0
57995_000109_Endzone_385,1053,22,414,19,0.779296875,0
57995_000109_Endzone_385,729,20,592,20,0.7734375,0
57995_000109_Endzone_385,654,18,254,18,0.7734375,0
57995_000109_Endzone_385,729,19,591,21,0.76904296875,0
57995_000109_Endzone_385,729,20,591,22,0.76708984375,0
57995_000109_Endzone_385,599,19,363,20,0.7626953125,0
57995_000109_Endzone_385,728,20,591,22,0.75146484375,0
57995_000109_Endzone_385,653,19,254,18,0.748046875,0
57995_000109_Endzone_385,926,19,336,19,0.74365234375,0
57995_000109_Endzone_385,519,17,304,19,0.7333984375,0
57995_000109_Endzone_385,654,18,254,19,0.728515625,0
57995_000109_Endzone_385,1250,19,360,18,0.72607421875,0
57995_000109_Endzone_385,920,18,244,20,0.71875,0
57995_000109_Endzone_385,920,19,245,19,0.71875,0
57995_000109_Endzone_385,501,20,320,18,0.71142578125,0
57995_000109_Endzone_385,502,19,320,18,0.7099609375,0
57995_000109_Endzone_385,927,18,336,18,0.70751953125,0
57995_000109_Endzone_385,1250,18,360,18,0.70654296875,0
57995_000109_Endzone_385,742,20,297,19,0.70458984375,0
57995_000109_Endzone_385,501,21,319,19,0.7021484375,0
57995_000109_Endzone_386,1175,20,273,21,0.8203125,0
57995_000109_Endzone_386,1174,21,273,21,0.8125,0
57995_000109_Endzone_386,1174,21,273,20,0.8046875,0
57995_000109_Endzone_386,1080,20,331,19,0.79248046875,0
57995_000109_Endzone_386,733,20,592,21,0.78515625,0
57995_000109_Endzone_386,734,18,592,20,0.78125,0
57995_000109_Endzone_386,1058,20,415,18,0.7802734375,0
57995_000109_Endzone_386,1057,22,415,18,0.7744140625,0
57995_000109_Endzone_386,600,19,365,19,0.76806640625,0
57995_000109_Endzone_386,654,18,253,19,0.75244140625,0
57995_000109_Endzone_386,601,17,365,18,0.73779296875,0
57995_000109_Endzone_386,600,18,365,19,0.72900390625,0
57995_000109_Endzone_386,927,20,335,20,0.7255859375,0
57995_000109_Endzone_386,654,18,253,19,0.72509765625,0
57995_000109_Endzone_386,654,18,254,18,0.72119140625,0
57995_000109_Endzone_386,920,17,245,19,0.70703125,0
57995_000109_Endzone_386,928,19,335,20,0.703125,0
57995_000109_Endzone_387,1176,20,273,20,0.810546875,0
57995_000109_Endzone_387,1175,22,273,20,0.8037109375,0
57995_000109_Endzone_387,1176,21,273,21,0.80224609375,0
57995_000109_Endzone_387,1081,21,333,18,0.79443359375,0
57995_000109_Endzone_387,1060,23,416,19,0.7802734375,0
57995_000109_Endzone_387,1082,20,333,19,0.7734375,0
57995_000109_Endzone_387,738,19,592,22,0.77294921875,0
57995_000109_Endzone_387,737,20,592,22,0.7705078125,0
57995_000109_Endzone_387,1081,20,333,19,0.7705078125,0
57995_000109_Endzone_387,1061,21,416,18,0.76953125,0
57995_000109_Endzone_387,654,18,253,19,0.76904296875,0
57995_000109_Endzone_387,737,19,592,22,0.76904296875,0
57995_000109_Endzone_387,601,18,366,19,0.7568359375,0
57995_000109_Endzone_387,930,20,335,20,0.75244140625,0
57995_000109_Endzone_387,931,19,335,20,0.7490234375,0
57995_000109_Endzone_387,601,19,366,19,0.74462890625,0
57995_000109_Endzone_387,920,19,246,20,0.74169921875,0
57995_000109_Endzone_387,654,18,253,19,0.73779296875,0
57995_000109_Endzone_387,1061,23,416,19,0.71240234375,0
57995_000109_Endzone_387,1257,19,360,17,0.71240234375,0
57995_000109_Endzone_387,654,18,254,19,0.70849609375,0
57995_000109_Endzone_387,1257,18,361,16,0.705078125,0
57995_000109_Endzone_388,1178,20,272,21,0.8134765625,0
57995_000109_Endzone_388,1082,21,334,19,0.80322265625,0
57995_000109_Endzone_388,1177,20,273,20,0.78515625,0
57995_000109_Endzone_388,1064,23,416,19,0.77490234375,0
57995_000109_Endzone_388,1064,24,416,20,0.77197265625,0
57995_000109_Endzone_388,1081,21,334,19,0.7705078125,0
57995_000109_Endzone_388,1063,24,416,20,0.7685546875,0
57995_000109_Endzone_388,742,19,593,21,0.763671875,0
57995_000109_Endzone_388,654,18,254,18,0.76318359375,0
57995_000109_Endzone_388,601,19,367,19,0.75927734375,0
57995_000109_Endzone_388,602,18,366,20,0.75830078125,0
57995_000109_Endzone_388,742,20,594,21,0.75390625,0
57995_000109_Endzone_388,1065,22,416,20,0.75244140625,0
57995_000109_Endzone_388,742,19,594,21,0.74853515625,0
57995_000109_Endzone_388,933,17,334,18,0.7412109375,0
57995_000109_Endzone_388,653,19,254,18,0.740234375,0
57995_000109_Endzone_388,653,19,254,19,0.72802734375,0
57995_000109_Endzone_388,932,19,334,18,0.72607421875,0
57995_000109_Endzone_388,1065,22,415,20,0.720703125,0
57995_000109_Endzone_388,601,18,367,19,0.7177734375,0
57995_000109_Endzone_388,920,18,246,20,0.716796875,0
57995_000109_Endzone_388,933,19,334,18,0.7041015625,0
57995_000109_Endzone_389,1181,19,271,20,0.8056640625,0
57995_000109_Endzone_389,1082,21,334,20,0.8056640625,0
57995_000109_Endzone_389,1180,19,272,20,0.80517578125,0
57995_000109_Endzone_389,1082,20,334,20,0.80517578125,0
57995_000109_Endzone_389,1082,22,334,20,0.78466796875,0
57995_000109_Endzone_389,1067,23,417,19,0.78173828125,0
57995_000109_Endzone_389,1067,23,417,20,0.77734375,0
57995_000109_Endzone_389,1066,24,417,20,0.77587890625,0
57995_000109_Endzone_389,745,20,595,21,0.767578125,0
57995_000109_Endzone_389,747,18,595,21,0.767578125,0
57995_000109_Endzone_389,935,18,334,18,0.763671875,0
57995_000109_Endzone_389,600,20,366,20,0.75537109375,0
57995_000109_Endzone_389,746,19,595,21,0.75048828125,0
57995_000109_Endzone_389,746,20,595,21,0.7470703125,0
57995_000109_Endzone_389,934,20,333,19,0.73876953125,0
57995_000109_Endzone_389,920,18,247,20,0.73876953125,0
57995_000109_Endzone_389,653,18,254,18,0.72705078125,0
57995_000109_Endzone_389,919,20,247,20,0.71240234375,0
57995_000109_Endzone_389,653,18,254,19,0.7119140625,0
57995_000109_Endzone_390,1182,19,271,20,0.8212890625,0
57995_000109_Endzone_390,1182,20,272,20,0.81591796875,0
57995_000109_Endzone_390,1181,20,271,20,0.802734375,0
57995_000109_Endzone_390,1182,18,272,19,0.80224609375,0
57995_000109_Endzone_390,1084,20,335,19,0.79833984375,0
57995_000109_Endzone_390,601,20,366,20,0.7783203125,0
57995_000109_Endzone_390,1070,22,418,20,0.7685546875,0
57995_000109_Endzone_390,750,18,596,20,0.7646484375,0
57995_000109_Endzone_390,602,19,367,19,0.76220703125,0
57995_000109_Endzone_390,1071,21,419,19,0.75927734375,0
57995_000109_Endzone_390,1070,22,419,19,0.75732421875,0
57995_000109_Endzone_390,653,18,254,18,0.7412109375,0
57995_000109_Endzone_390,749,20,595,22,0.73779296875,0
57995_000109_Endzone_390,936,19,333,19,0.72998046875,0
57995_000109_Endzone_390,918,20,248,19,0.72705078125,0
57995_000109_Endzone_390,653,18,254,18,0.7255859375,0
57995_000109_Endzone_390,652,19,254,18,0.724609375,0
57995_000109_Endzone_390,919,20,248,19,0.72216796875,0
57995_000109_Endzone_390,918,20,248,19,0.7216796875,0
57995_000109_Endzone_390,653,18,255,17,0.72119140625,0
57995_000109_Endzone_391,1183,20,272,20,0.810546875,0
57995_000109_Endzone_391,1184,18,272,19,0.80908203125,0
57995_000109_Endzone_391,1085,20,334,20,0.787109375,0
57995_000109_Endzone_391,1075,21,420,19,0.7744140625,0
57995_000109_Endzone_391,937,18,334,18,0.7724609375,0
57995_000109_Endzone_391,602,19,366,20,0.7626953125,0
57995_000109_Endzone_391,920,18,249,19,0.759765625,0
57995_000109_Endzone_391,1075,21,420,20,0.751953125,0
57995_000109_Endzone_391,919,20,249,19,0.7451171875,0
57995_000109_Endzone_391,653,18,255,17,0.7421875,0
57995_000109_Endzone_391,602,19,367,20,0.7412109375,0
57995_000109_Endzone_391,918,20,248,20,0.740234375,0
57995_000109_Endzone_391,754,18,597,20,0.73486328125,0
57995_000109_Endzone_391,753,20,597,20,0.7236328125,0
57995_000109_Endzone_391,653,18,255,17,0.72314453125,0
57995_000109_Endzone_391,1074,21,420,19,0.7216796875,0
57995_000109_Endzone_391,754,20,597,20,0.7216796875,0
57995_000109_Endzone_391,602,19,367,19,0.7138671875,0
57995_000109_Endzone_391,755,18,598,20,0.7041015625,0
57995_000109_Endzone_392,1185,20,272,20,0.81884765625,0
57995_000109_Endzone_392,1077,21,422,20,0.79833984375,0
57995_000109_Endzone_392,1185,19,272,20,0.78759765625,0
57995_000109_Endzone_392,940,18,334,18,0.78759765625,0
57995_000109_Endzone_392,1087,20,334,19,0.7822265625,0
57995_000109_Endzone_392,1087,19,334,19,0.78173828125,0
57995_000109_Endzone_392,603,19,367,19,0.77001953125,0
57995_000109_Endzone_392,603,19,366,21,0.76025390625,0
57995_000109_Endzone_392,920,18,249,20,0.75439453125,0
57995_000109_Endzone_392,1086,20,334,19,0.7529296875,0
57995_000109_Endzone_392,602,20,367,20,0.7470703125,0
57995_000109_Endzone_392,920,18,248,21,0.7412109375,0
57995_000109_Endzone_392,758,19,598,21,0.7373046875,0
57995_000109_Endzone_392,757,20,598,21,0.72509765625,0
57995_000109_Endzone_392,652,19,256,18,0.71435546875,0
57995_000109_Endzone_392,653,18,256,18,0.71240234375,0
57995_000109_Endzone_392,653,18,256,17,0.7109375,0
57995_000109_Endzone_392,653,18,257,17,0.70556640625,0
57995_000109_Endzone_393,1187,20,272,20,0.8212890625,0
57995_000109_Endzone_393,1186,20,272,20,0.80859375,0
57995_000109_Endzone_393,1080,22,424,19,0.7900390625,0
57995_000109_Endzone_393,942,19,335,18,0.7880859375,0
57995_000109_Endzone_393,1088,20,334,19,0.78125,0
57995_000109_Endzone_393,1089,18,334,19,0.7802734375,0
57995_000109_Endzone_393,604,19,367,19,0.76611328125,0
57995_000109_Endzone_393,604,19,367,20,0.76416015625,0
57995_000109_Endzone_393,942,20,334,19,0.76318359375,0
57995_000109_Endzone_393,920,18,249,20,0.755859375,0
57995_000109_Endzone_393,762,20,600,22,0.75390625,0
57995_000109_Endzone_393,762,20,601,20,0.72705078125,0
57995_000109_Endzone_393,1081,21,424,20,0.72412109375,0
57995_000109_Endzone_393,762,19,601,20,0.7138671875,0
57995_000109_Endzone_394,1187,21,272,21,0.8330078125,0
57995_000109_Endzone_394,1187,20,272,21,0.82958984375,0
57995_000109_Endzone_394,1188,20,272,21,0.82861328125,0
57995_000109_Endzone_394,1187,22,272,20,0.810546875,0
57995_000109_Endzone_394,1084,21,425,20,0.80712890625,0
57995_000109_Endzone_394,943,19,335,19,0.7998046875,0
57995_000109_Endzone_394,1084,21,426,19,0.79443359375,0
57995_000109_Endzone_394,942,20,335,19,0.79296875,0
57995_000109_Endzone_394,1085,21,426,19,0.79052734375,0
57995_000109_Endzone_394,944,18,335,19,0.78564453125,0
57995_000109_Endzone_394,1090,18,334,19,0.78515625,0
57995_000109_Endzone_394,1089,20,334,19,0.78466796875,0
57995_000109_Endzone_394,943,20,334,20,0.77001953125,0
57995_000109_Endzone_394,605,19,367,19,0.7646484375,0
57995_000109_Endzone_394,920,19,248,20,0.76416015625,0
57995_000109_Endzone_394,920,20,248,20,0.763671875,0
57995_000109_Endzone_394,1088,20,334,19,0.75732421875,0
57995_000109_Endzone_394,605,19,367,19,0.75390625,0
57995_000109_Endzone_394,766,19,602,20,0.73828125,0
57995_000109_Endzone_394,766,20,602,20,0.73095703125,0
57995_000109_Endzone_394,605,19,366,20,0.728515625,0
57995_000109_Endzone_394,767,18,602,20,0.724609375,0
57995_000109_Endzone_394,652,19,259,19,0.7177734375,0
57995_000109_Endzone_394,652,19,259,19,0.7021484375,0
57995_000109_Endzone_395,1190,19,273,20,0.8369140625,0
57995_000109_Endzone_395,1190,20,273,20,0.8056640625,0
57995_000109_Endzone_395,1087,21,427,20,0.798828125,0
57995_000109_Endzone_395,1088,20,427,20,0.79150390625,0
57995_000109_Endzone_395,1087,22,427,20,0.791015625,0
57995_000109_Endzone_395,1090,20,334,19,0.7880859375,0
57995_000109_Endzone_395,1087,20,427,20,0.78369140625,0
57995_000109_Endzone_395,1090,20,334,19,0.78173828125,0
57995_000109_Endzone_395,944,20,335,20,0.775390625,0
57995_000109_Endzone_395,606,19,366,20,0.7744140625,0
57995_000109_Endzone_395,920,20,247,21,0.7646484375,0
57995_000109_Endzone_395,770,20,602,21,0.76220703125,0
57995_000109_Endzone_395,651,20,259,18,0.76171875,0
57995_000109_Endzone_395,606,19,367,18,0.76171875,0
57995_000109_Endzone_395,920,19,246,22,0.72314453125,0
57995_000109_Endzone_395,651,20,259,18,0.72021484375,0
57995_000109_Endzone_395,606,19,367,19,0.71044921875,0
57995_000109_Endzone_396,1191,19,274,20,0.8388671875,0
57995_000109_Endzone_396,1190,20,274,20,0.83251953125,0
57995_000109_Endzone_396,947,18,337,19,0.791015625,0
57995_000109_Endzone_396,919,18,247,21,0.79052734375,0
57995_000109_Endzone_396,607,19,366,19,0.78662109375,0
57995_000109_Endzone_396,774,18,603,21,0.7861328125,0
57995_000109_Endzone_396,1091,20,333,19,0.78173828125,0
57995_000109_Endzone_396,1090,21,427,20,0.77978515625,0
57995_000109_Endzone_396,1092,18,333,19,0.77734375,0
57995_000109_Endzone_396,1090,22,427,21,0.77685546875,0
57995_000109_Endzone_396,773,20,604,21,0.77587890625,0
57995_000109_Endzone_396,1092,20,333,19,0.77392578125,0
57995_000109_Endzone_396,1089,23,427,21,0.76904296875,0
57995_000109_Endzone_396,946,20,337,19,0.7646484375,0
57995_000109_Endzone_396,946,19,337,19,0.76025390625,0
57995_000109_Endzone_396,651,20,258,19,0.7529296875,0
57995_000109_Endzone_396,651,20,258,20,0.751953125,0
57995_000109_Endzone_396,607,19,366,20,0.7353515625,0
57995_000109_Endzone_397,1191,20,275,20,0.833984375,0
57995_000109_Endzone_397,1192,18,275,19,0.80615234375,0
57995_000109_Endzone_397,920,18,247,21,0.7900390625,0
57995_000109_Endzone_397,947,20,338,19,0.78955078125,0
57995_000109_Endzone_397,777,19,604,21,0.78564453125,0
57995_000109_Endzone_397,1092,20,333,19,0.78466796875,0
57995_000109_Endzone_397,1093,19,333,19,0.78271484375,0
57995_000109_Endzone_397,778,19,604,21,0.78173828125,0
57995_000109_Endzone_397,920,18,248,19,0.7744140625,0
57995_000109_Endzone_397,608,18,365,20,0.77001953125,0
57995_000109_Endzone_397,1092,20,332,20,0.7685546875,0
57995_000109_Endzone_397,777,20,604,21,0.76611328125,0
57995_000109_Endzone_397,947,19,338,19,0.763671875,0
57995_000109_Endzone_397,607,19,366,19,0.7587890625,0
57995_000109_Endzone_397,1092,20,428,20,0.74853515625,0
57995_000109_Endzone_397,1092,20,428,20,0.74755859375,0
57995_000109_Endzone_397,651,20,258,19,0.74365234375,0
57995_000109_Endzone_397,651,20,258,19,0.74267578125,0
57995_000109_Endzone_397,650,21,258,19,0.7421875,0
57995_000109_Endzone_397,651,20,258,19,0.74169921875,0
57995_000109_Endzone_397,1092,21,428,19,0.73779296875,0
57995_000109_Endzone_397,607,20,366,19,0.72119140625,0
57995_000109_Endzone_397,650,21,258,19,0.71337890625,0
57995_000109_Endzone_398,1192,20,276,19,0.82958984375,0
57995_000109_Endzone_398,1191,20,276,19,0.81689453125,0
57995_000109_Endzone_398,1093,20,333,19,0.79541015625,0
57995_000109_Endzone_398,1092,20,333,19,0.78759765625,0
57995_000109_Endzone_398,1094,18,333,18,0.78662109375,0
57995_000109_Endzone_398,1093,19,333,19,0.7861328125,0
57995_000109_Endzone_398,919,18,247,21,0.77880859375,0
57995_000109_Endzone_398,950,18,338,20,0.77294921875,0
57995_000109_Endzone_398,949,20,338,20,0.771484375,0
57995_000109_Endzone_398,920,17,247,20,0.7705078125,0
57995_000109_Endzone_398,949,18,338,20,0.77001953125,0
57995_000109_Endzone_398,1093,20,332,20,0.76806640625,0
57995_000109_Endzone_398,948,20,338,20,0.76611328125,0
57995_000109_Endzone_398,608,19,365,19,0.7626953125,0
57995_000109_Endzone_398,1095,21,429,20,0.7587890625,0
57995_000109_Endzone_398,650,20,257,19,0.75830078125,0
57995_000109_Endzone_398,782,18,605,20,0.75830078125,0
57995_000109_Endzone_398,782,19,605,20,0.75830078125,0
57995_000109_Endzone_398,650,20,257,19,0.75634765625,0
57995_000109_Endzone_398,650,20,258,18,0.75439453125,0
57995_000109_Endzone_398,1095,22,429,20,0.7529296875,0
57995_000109_Endzone_398,608,19,365,19,0.751953125,0
57995_000109_Endzone_398,651,19,257,18,0.712890625,0
57995_000109_Endzone_399,1192,20,277,19,0.81787109375,0
57995_000109_Endzone_399,1193,20,277,19,0.81201171875,0
57995_000109_Endzone_399,919,18,247,21,0.7939453125,0
57995_000109_Endzone_399,1095,18,332,19,0.7939453125,0
57995_000109_Endzone_399,919,17,247,21,0.78662109375,0
57995_000109_Endzone_399,918,19,247,21,0.78369140625,0
57995_000109_Endzone_399,1094,20,332,19,0.77587890625,0
57995_000109_Endzone_399,785,20,605,21,0.76904296875,0
57995_000109_Endzone_399,785,19,605,21,0.765625,0
57995_000109_Endzone_399,1094,20,331,20,0.7646484375,0
57995_000109_Endzone_399,649,20,257,19,0.7607421875,0
57995_000109_Endzone_399,950,19,340,19,0.7578125,0
57995_000109_Endzone_399,650,20,257,18,0.7568359375,0
57995_000109_Endzone_399,785,18,605,21,0.75048828125,0
57995_000109_Endzone_399,608,19,366,17,0.74853515625,0
57995_000109_Endzone_399,649,20,256,19,0.74755859375,0
57995_000109_Endzone_399,1097,22,427,20,0.7373046875,0
57995_000109_Endzone_399,649,21,256,19,0.7353515625,0
57995_000109_Endzone_399,608,20,365,18,0.73046875,0
57995_000109_Endzone_399,1098,22,427,20,0.72998046875,0
57995_000109_Endzone_399,609,18,365,18,0.7265625,0
57995_000109_Endzone_399,650,20,256,19,0.72314453125,0
57995_000109_Endzone_399,607,20,365,18,0.7080078125,0
57995_000109_Endzone_399,608,20,365,19,0.70166015625,0
57995_000109_Endzone_400,1194,20,278,19,0.81103515625,0
57995_000109_Endzone_400,1193,20,278,19,0.802734375,0
57995_000109_Endzone_400,918,19,247,21,0.7978515625,0
57995_000109_Endzone_400,1095,20,332,20,0.79541015625,0
57995_000109_Endzone_400,790,20,605,21,0.78515625,0
57995_000109_Endzone_400,790,19,605,21,0.78515625,0
57995_000109_Endzone_400,919,17,247,21,0.7802734375,0
57995_000109_Endzone_400,1095,19,332,19,0.77978515625,0
57995_000109_Endzone_400,649,20,256,19,0.765625,0
57995_000109_Endzone_400,952,19,341,19,0.7568359375,0
57995_000109_Endzone_400,1095,20,331,20,0.75537109375,0
57995_000109_Endzone_400,649,20,256,19,0.75439453125,0
57995_000109_Endzone_400,952,18,341,19,0.751953125,0
57995_000109_Endzone_400,649,19,256,19,0.7509765625,0
57995_000109_Endzone_400,611,18,362,20,0.75048828125,0
57995_000109_Endzone_400,953,17,341,19,0.7431640625,0
57995_000109_Endzone_400,951,20,341,19,0.7421875,0
57995_000109_Endzone_400,611,18,362,20,0.73828125,0
57995_000109_Endzone_400,952,18,341,18,0.7333984375,0
57995_000109_Endzone_400,952,18,341,18,0.7294921875,0
57995_000109_Endzone_400,611,18,362,20,0.7177734375,0
57995_000109_Endzone_400,1101,21,426,21,0.71630859375,0
57995_000109_Endzone_400,1101,21,427,20,0.7158203125,0
57995_000109_Endzone_400,1102,20,427,20,0.71533203125,0
57995_000109_Endzone_400,1101,20,426,21,0.70654296875,0
57995_000109_Endzone_400,760,20,295,19,0.70556640625,0
57995_000109_Endzone_400,1102,20,427,20,0.7021484375,0
57995_000109_Endzone_400,761,20,295,19,0.7021484375,0
57995_000109_Endzone_400,649,20,256,19,0.70068359375,0
57995_000109_Endzone_400,760,21,295,19,0.70068359375,0
57995_000109_Endzone_401,1095,20,332,19,0.814453125,0
57995_000109_Endzone_401,1096,19,332,20,0.80908203125,0
57995_000109_Endzone_401,1195,19,278,20,0.8017578125,0
57995_000109_Endzone_401,1195,20,279,19,0.796875,0
57995_000109_Endzone_401,917,19,247,21,0.7890625,0
57995_000109_Endzone_401,1095,20,331,20,0.78564453125,0
57995_000109_Endzone_401,793,19,605,22,0.78466796875,0
57995_000109_Endzone_401,1195,20,279,19,0.7744140625,0
57995_000109_Endzone_401,953,19,341,19,0.77294921875,0
57995_000109_Endzone_401,794,18,605,21,0.771484375,0
57995_000109_Endzone_401,648,21,256,19,0.77099609375,0
57995_000109_Endzone_401,792,20,605,21,0.767578125,0
57995_000109_Endzone_401,649,20,255,19,0.767578125,0
57995_000109_Endzone_401,952,20,341,19,0.76513671875,0
57995_000109_Endzone_401,611,18,362,20,0.755859375,0
57995_000109_Endzone_401,648,21,255,20,0.7490234375,0
57995_000109_Endzone_401,1103,22,426,21,0.74609375,0
57995_000109_Endzone_401,648,20,255,19,0.7431640625,0
57995_000109_Endzone_401,1104,20,426,21,0.74267578125,0
57995_000109_Endzone_401,1102,22,426,20,0.73828125,0
57995_000109_Endzone_401,1103,20,426,20,0.73486328125,0
